"id";"title";"goodreads_book_id";"best_book_id";"work_id";"books_count";"original_publication_year";"author_id";"isbn";"isbn13";"language_code";"likes";"image_url";"small_image_url";"genre_id";"dislikes"
7780;"Succubus Heat (Georgina Kincaid, #4)";5148720;5148720;5215692;29;"2009.0";2453;"553820273";"9.78055382027e+12";"en-GB";0;"https://images.gr-assets.com/books/1363643447m/5148720.jpg";"https://images.gr-assets.com/books/1363643447s/5148720.jpg";11;0
7781;"The Walking Dead, Vol. 09: Here We Remain";4714126;4714126;4778526;23;"2009.0";2624;"1607060221";"9.78160706022e+12";"en-GB";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
7782;"Under Locke";20613920;20613920;39895498;10;"2014.0";4841;"";"";"eng";0;"https://images.gr-assets.com/books/1390340678m/20613920.jpg";"https://images.gr-assets.com/books/1390340678s/20613920.jpg";15;0
7783;"The Leopard";625094;625094;1132275;219;"1958.0";5390;"679731210";"9.78067973121e+12";"eng";0;"https://images.gr-assets.com/books/1376481466m/625094.jpg";"https://images.gr-assets.com/books/1376481466s/625094.jpg";9;0
7784;"Wolverine: Origin";22469;22469;1409945;34;"2001.0";5391;"785123288";"9.78078512329e+12";"eng";0;"https://images.gr-assets.com/books/1320663605m/22469.jpg";"https://images.gr-assets.com/books/1320663605s/22469.jpg";5;0
7785;"Dawn (Cutler, #1)";397456;397456;550582;41;"1990.0";2801;"671670689";"9.78067167069e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
7786;"On the Prowl (Alpha & Omega, #0.5)";285212;285212;276710;9;"2007.0";2869;"425216594";"9.78042521659e+12";"eng";0;"https://images.gr-assets.com/books/1422192630m/285212.jpg";"https://images.gr-assets.com/books/1422192630s/285212.jpg";5;0
7787;"Silent Prey (Lucas Davenport #4)";37303;37303;582951;27;"1992.0";3258;"425137562";"9.78042513757e+12";"en-US";0;"https://images.gr-assets.com/books/1309286873m/37303.jpg";"https://images.gr-assets.com/books/1309286873s/37303.jpg";14;0
7788;"The Wayfarer Redemption (Wayfarer Redemption, #1)";231989;231989;856940;30;"1995.0";5392;"765356163";"9.78076535616e+12";"eng";0;"https://images.gr-assets.com/books/1312033613m/231989.jpg";"https://images.gr-assets.com/books/1312033613s/231989.jpg";4;0
7789;"The Many Lives & Secret Sorrows of Josephine B. (Josephine Bonaparte, #1)";70287;70287;2901163;29;"1995.0";5393;"684856069";"9.78068485606e+12";"";0;"https://images.gr-assets.com/books/1355931779m/70287.jpg";"https://images.gr-assets.com/books/1355931779s/70287.jpg";8;0
7790;"The Martian";18007564;18007564;21825181;148;"2012.0";2408;"804139024";"9.78080413902e+12";"eng";423344;"https://images.gr-assets.com/books/1413706054m/18007564.jpg";"https://images.gr-assets.com/books/1413706054s/18007564.jpg";3;4231020
7791;"Come Home";12037026;12037026;17003601;22;"2012.0";3903;"312380828";"9.78031238082e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";7;0
7792;"A Tale Dark & Grimm (A Tale Dark & Grimm, #1)";7825557;7825557;10874302;28;"2010.0";5395;"525423346";"9.78052542335e+12";"en-US";0;"https://images.gr-assets.com/books/1345696603m/7825557.jpg";"https://images.gr-assets.com/books/1345696603s/7825557.jpg";3;0
7793;"The Ambassador's Mission (Traitor Spy Trilogy, #1)";7165405;7165405;6799328;42;"2010.0";3345;"316037834";"9.78031603784e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";14;0
7794;"Everyman";50695;50695;14069;76;"2006.0";3332;"307277712";"9.78030727772e+12";"eng";0;"https://images.gr-assets.com/books/1327649258m/50695.jpg";"https://images.gr-assets.com/books/1327649258s/50695.jpg";1;0
7795;"Supernova: Akar";1300350;1300350;6317555;4;"2002.0";4626;"9799625726";"9.78979962572e+12";"ind";0;"https://images.gr-assets.com/books/1410249029m/1300350.jpg";"https://images.gr-assets.com/books/1410249029s/1300350.jpg";15;0
7796;"The Dirty Girls Social Club (Dirty Girls, #1)";491735;491735;461588;32;"2003.0";5396;"312313829";"9.78031231382e+12";"";0;"https://images.gr-assets.com/books/1317066640m/491735.jpg";"https://images.gr-assets.com/books/1317066640s/491735.jpg";8;0
7797;"Dark Reunion (The Vampire Diaries, #4)";395875;395875;385372;59;"1991.0";3055;"61059927";"9.78006105993e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
7798;"The Dice Man";70912;70912;1087069;49;"1971.0";5397;"6513905";"9.7800065139e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";12;0
7799;"Black Butler, Vol. 2 (Black Butler, #2)";6867952;6867952;7083417;14;"2007.0";3038;"316084255";"9.78031608425e+12";"eng";0;"https://images.gr-assets.com/books/1403792460m/6867952.jpg";"https://images.gr-assets.com/books/1403792460s/6867952.jpg";5;0
7800;"Imperial Bedrooms ";7519866;7519866;9738038;42;"2010.0";2621;"330517090";"9.7803305171e+12";"en-US";0;"https://images.gr-assets.com/books/1278878105m/7519866.jpg";"https://images.gr-assets.com/books/1278878105s/7519866.jpg";8;0
7801;"Addicted to You (Addicted, #1)";22296542;22296542;24945287;15;"2013.0";5398;"";"";"eng";0;"https://images.gr-assets.com/books/1400803526m/22296542.jpg";"https://images.gr-assets.com/books/1400803526s/22296542.jpg";14;0
7802;"Just One Night (Just One Day, #2.5)";22021611;22021611;41338754;10;"2014.0";2415;"698184890";"9.78069818489e+12";"eng";0;"https://images.gr-assets.com/books/1398780998m/22021611.jpg";"https://images.gr-assets.com/books/1398780998s/22021611.jpg";8;0
7803;"Kindle User's Guide";22931009;22351456;14286509;67;"2009.0";3282;"";"";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";11;0
7804;"The Fire (Witch & Wizard, #3)";10778410;10778410;15690266;40;"2011.0";2472;"1611139856";"9.78161113985e+12";"";0;"https://images.gr-assets.com/books/1472948949m/10778410.jpg";"https://images.gr-assets.com/books/1472948949s/10778410.jpg";5;0
7805;"A Killing Frost (Tomorrow, #3)";71863;71863;2057013;53;"1995.0";3660;"439829127";"9.78043982912e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
7806;"Sadako and the Thousand Paper Cranes";181077;181077;2029501;66;"1977.0";5399;"";"9.78069811803e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
7807;"Death Note, Vol. 4: Love (Death Note, #4)";13616;13616;6790;31;"2004.0";2670;"142150331X";"9.78142150332e+12";"eng";0;"https://images.gr-assets.com/books/1432686076m/13616.jpg";"https://images.gr-assets.com/books/1432686076s/13616.jpg";13;0
7808;"The Daughter of Time (Inspector Alan Grant, #5)";77661;77661;3222080;104;"1951.0";5400;"684803860";"9.78068480387e+12";"en-US";0;"https://images.gr-assets.com/books/1394326949m/77661.jpg";"https://images.gr-assets.com/books/1394326949s/77661.jpg";13;0
7809;"Prince of Fire (Gabriel Allon, #5)";93799;93799;1027588;52;"2005.0";3671;"451215737";"9.78045121573e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
7810;"Slowness";26097;26097;1037708;79;"1995.0";2525;"60928417";"9.78006092841e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
7811;"The Autumn Republic (Powder Mage, #3)";20883847;20883847;40224712;17;"2015.0";4258;"316219126";"9.78031621913e+12";"eng";0;"https://images.gr-assets.com/books/1393261950m/20883847.jpg";"https://images.gr-assets.com/books/1393261950s/20883847.jpg";8;0
7812;"Delta of Venus";11041;11041;1369571;109;"1977.0";5401;"1579125743";"9.78157912574e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
7813;"The Walking Dead, Vol. 11: Fear the Hunters";6488483;6488483;6679864;22;"2010.0";2624;"1607061228";"9.78160706123e+12";"";0;"https://images.gr-assets.com/books/1266000285m/6488483.jpg";"https://images.gr-assets.com/books/1266000285s/6488483.jpg";12;0
7814;"Rainbows End";102439;102439;3101132;28;"2006.0";3584;"812536363";"9.78081253636e+12";"eng";0;"https://images.gr-assets.com/books/1316729149m/102439.jpg";"https://images.gr-assets.com/books/1316729149s/102439.jpg";9;0
7815;"The Friend Zone (Game On, #2)";23122175;23122175;42671149;8;"2015.0";4540;"";"";"eng";0;"https://images.gr-assets.com/books/1430227184m/23122175.jpg";"https://images.gr-assets.com/books/1430227184s/23122175.jpg";15;0
7816;"The Rose and the Thorn (The Riyria Chronicles, #2)";17163514;17163514;23589581;14;"2013.0";3675;"356502287";"9.78035650228e+12";"eng";0;"https://images.gr-assets.com/books/1362121827m/17163514.jpg";"https://images.gr-assets.com/books/1362121827s/17163514.jpg";15;0
7817;"Twilight Watch (Watch #3)";104159;104159;1662148;57;"2004.0";4091;"1401360211";"9.78140136021e+12";"eng";0;"https://images.gr-assets.com/books/1382426338m/104159.jpg";"https://images.gr-assets.com/books/1382426338s/104159.jpg";10;0
7818;"Frostbitten (Women of the Otherworld, #10)";4107256;4107256;4154422;28;"2009.0";2818;"1841497762";"9.78184149776e+12";"eng";0;"https://images.gr-assets.com/books/1327437513m/4107256.jpg";"https://images.gr-assets.com/books/1327437513s/4107256.jpg";4;0
7819;"Blood Kiss (Black Dagger Legacy, #1)";24903031;24903031;44552981;25;"2015.0";2582;"451475321";"9.78045147533e+12";"eng";0;"https://images.gr-assets.com/books/1426697749m/24903031.jpg";"https://images.gr-assets.com/books/1426697749s/24903031.jpg";2;0
7820;"Night Mare (Xanth, #6)";15433;15433;17405;21;"1982.0";4016;"345418549";"9.78034541855e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";4;0
7821;"Low Pressure";13507011;13507011;19058182;38;"2012.0";3935;"";"";"eng";0;"https://images.gr-assets.com/books/1396934108m/13507011.jpg";"https://images.gr-assets.com/books/1396934108s/13507011.jpg";9;0
7822;"Riptide";303098;303098;131682;66;"1998.0";3082;"3426619148";"9.78342661915e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";13;0
7823;"The Martian";18007564;18007564;21825181;148;"2012.0";2408;"804139024";"9.78080413902e+12";"eng";423344;"https://images.gr-assets.com/books/1413706054m/18007564.jpg";"https://images.gr-assets.com/books/1413706054s/18007564.jpg";3;4231020
7824;"Talon of the Silver Hawk (Conclave of Shadows, #1)";13811;13811;274108;36;"2002.0";3144;"380803240";"9.78038080325e+12";"eng";0;"https://images.gr-assets.com/books/1409594805m/13811.jpg";"https://images.gr-assets.com/books/1409594805s/13811.jpg";16;0
7825;"The Charlemagne Pursuit (Cotton Malone, #4)";3124122;3124122;3155467;54;"2008.0";3653;"345485793";"9.78034548579e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
7826;"The Moon Is Down";12722;12722;21887652;113;"1942.0";2323;"141185538";"9.78014118554e+12";"eng";0;"https://images.gr-assets.com/books/1327961310m/12722.jpg";"https://images.gr-assets.com/books/1327961310s/12722.jpg";11;0
7827;"Kaffir Boy: An Autobiography";126151;126151;121500;23;"1986.0";5403;"684848287";"9.78068484828e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";15;0
7828;"The Beginner's Goodbye";12482658;12482658;17467408;41;"2012.0";2970;"307957276";"9.78030795728e+12";"eng";0;"https://images.gr-assets.com/books/1333577280m/12482658.jpg";"https://images.gr-assets.com/books/1333577280s/12482658.jpg";2;0
7829;"King Arthur and His Knights: Selected Tales";93276;93276;89928;23;"1860.0";4214;"195019059";"9.78019501906e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";5;0
7830;"Shock Wave (Dirk Pitt, #13)";41704;41704;41240;53;"1996.0";3234;"743449673";"9.78074344967e+12";"en-GB";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
7831;"The Martian";18007564;18007564;21825181;148;"2012.0";2408;"804139024";"9.78080413902e+12";"eng";423344;"https://images.gr-assets.com/books/1413706054m/18007564.jpg";"https://images.gr-assets.com/books/1413706054s/18007564.jpg";3;4231020
7832;"The Love Song of J. Alfred Prufrock and Other Poems";118389;118389;1800811;11;"1915.0";3492;"848809971";"9.78084880997e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";1;0
7833;"A Girl of the Limberlost (Limberlost, #2)";17567;17567;1194469;213;"1909.0";5405;"1576469115";"9.78157646912e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
7834;"The Witch With No Name (The Hollows, #13)";20426917;20426917;30157568;15;"2014.0";2998;"006195795X";"9.78006195796e+12";"en-US";0;"https://images.gr-assets.com/books/1398700782m/20426917.jpg";"https://images.gr-assets.com/books/1398700782s/20426917.jpg";12;0
7835;"King (King, #1)";18739485;18739485;26616947;10;"2015.0";5406;"1512038563";"9.78151203857e+12";"eng";0;"https://images.gr-assets.com/books/1434996511m/18739485.jpg";"https://images.gr-assets.com/books/1434996511s/18739485.jpg";4;0
7836;"The Wings of the Dove";124272;124272;121908;230;"1901.0";3223;"812967194";"9.7808129672e+12";"eng";0;"https://images.gr-assets.com/books/1320514843m/124272.jpg";"https://images.gr-assets.com/books/1320514843s/124272.jpg";14;0
7837;"Twilight and History";7140220;7140220;7404111;11;"2010.0";5407;"470581786";"9.78047058178e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
7838;"Lady Windermere's Fan";122649;122649;1897835;224;"1893.0";2376;"140621733";"9.78014119794e+12";"eng";0;"https://images.gr-assets.com/books/1336666367m/122649.jpg";"https://images.gr-assets.com/books/1336666367s/122649.jpg";15;0
7839;"The Hidden Messages in Water";33335;33335;33417;22;"2001.0";5408;"743289803";"9.7807432898e+12";"";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";16;0
7840;"Rumble Fish";759960;759960;1366476;52;"1975.0";2371;"440975344";"9.78044097534e+12";"";0;"https://images.gr-assets.com/books/1320491172m/759960.jpg";"https://images.gr-assets.com/books/1320491172s/759960.jpg";16;0
7841;"A Place Called Freedom";825509;825509;995847;75;"1995.0";2409;"449225151";"9.78044922516e+12";"eng";0;"https://images.gr-assets.com/books/1320559980m/825509.jpg";"https://images.gr-assets.com/books/1320559980s/825509.jpg";1;0
7842;"Seeing";47667;47667;1090709;97;"2004.0";2703;"156032732";"9.78015603274e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
7843;"The Returned";17182421;17182421;21762912;49;"2013.0";5409;"778315339";"9.78077831534e+12";"eng";0;"https://images.gr-assets.com/books/1372089735m/17182421.jpg";"https://images.gr-assets.com/books/1372089735s/17182421.jpg";8;0
7844;"India After Gandhi: The History of the World's Largest Democracy";356824;356824;346991;22;"2007.0";5410;"60198818";"9.78006019882e+12";"eng";0;"https://images.gr-assets.com/books/1500471959m/356824.jpg";"https://images.gr-assets.com/books/1500471959s/356824.jpg";11;0
7845;"The Obstacle Is the Way: The Timeless Art of Turning Trials into Triumph";18668059;18668059;26493723;23;"2014.0";5411;"1591846358";"9.78159184635e+12";"eng";0;"https://images.gr-assets.com/books/1391440316m/18668059.jpg";"https://images.gr-assets.com/books/1391440316s/18668059.jpg";13;0
7846;"The Sight (Warriors: Power of Three, #1)";197457;197457;2833963;30;"2007.0";3500;"60892013";"9.78006089201e+12";"en-US";0;"https://images.gr-assets.com/books/1363489119m/197457.jpg";"https://images.gr-assets.com/books/1363489119s/197457.jpg";7;0
7847;"Bad for You (Sea Breeze, #7)";18870159;18870159;26869240;11;"2014.0";2780;"1481420763";"9.78148142076e+12";"eng";0;"https://images.gr-assets.com/books/1390861093m/18870159.jpg";"https://images.gr-assets.com/books/1390861093s/18870159.jpg";12;0
7848;"The Secret River";347698;347698;1374275;49;"2005.0";5412;"1841959146";"9.78184195915e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";9;0
7849;"Gifted Hands: The Ben Carson Story";18422;18422;19842;36;"1990.0";5413;"310214696";"9.78031021469e+12";"eng";0;"https://images.gr-assets.com/books/1331248043m/18422.jpg";"https://images.gr-assets.com/books/1331248043s/18422.jpg";4;0
7850;"The Little Old Lady Who Was Not Afraid of Anything";363973;363973;1287577;26;"1986.0";5414;"64431835";"9.78006443184e+12";"en-US";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";2;0
7851;"The Apostle (Scot Harvath, #8)";6076768;6076768;6253354;24;"2009.0";4313;"1416586571";"9.78141658658e+12";"eng";0;"https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png";"https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png";10;0
